Report,Geography,Segment,Variety,Type,Data Year,Timeframe,PLU,Period,Prior Year Week Ending,Current Year Week Ending,Units Prior Year,Units Current Year,Unit Variance,Dollars Prior Year,Dollars Current Year,Dollar Variance,ASP Prior Year,ASP Current Year,ASP Variance,Dollar Sales Velocity Prior Year,Dollar Sales Velocity Current Year,Dollar Sales Velocity Variance
Category,Detroit,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,1,2021-04-04,2022-04-03,424895.1784,400718.9984,-0.056899163,501777.6519,579607.0512,0.155107345,1.180944566,1.446417698,0.224797285,29.35236844,33.65402195,0.146552178
Category,Detroit,Total Produce,Total Produce,Total Produce,2022,Quarterly,Total Produce,1,2021-04-04,2022-04-03,350664290.9,329554498.4,-0.060199436,273263862.9,280973993,0.028214964,0.779274851,0.852587339,0.094077832,15511.97411,15712.15803,0.012905122
Category,Detroit,Avocados,Hass,Conventional,2022,Quarterly,4046,1,2021-04-04,2022-04-03,2106538.762,4429283.178,1.102635497,1658433.09,4166728.513,1.512448972,0.787278696,0.94072299,0.194904669,105.1199006,259.1220267,1.465014001
Category,Grand Rapids,Avocados,Hass,Total Hass,2022,YTD-Q,Total Hass,1,2021-04-04,2022-04-03,3297923.489,2656837.879,-0.194390686,3573951.089,3609321.327,0.009896676,1.083697393,1.35850266,0.253581183,555.9777304,544.6584935,-0.020359155
Category,Grand Rapids,Avocados,Hass,Total Hass,2022,Quarterly,Total Hass,1,2021-04-04,2022-04-03,3297923.489,2656837.879,-0.194390686,3573951.089,3609321.327,0.009896676,1.083697393,1.35850266,0.253581183,555.9777304,544.6584935,-0.020359155
Category,Grand Rapids,Avocados,Hass,Conventional,2022,Quarterly,4225,1,2021-04-04,2022-04-03,867709.408,381319.1044,-0.560545154,1070327.365,842395.5045,-0.212955277,1.233509001,2.209161552,0.790956977,173.3810686,143.5644428,-0.171971635
Category,Grand Rapids,Avocados,Hass,Conventional,2022,Quarterly,4770,1,2021-04-04,2022-04-03,997628.3284,465607.1354,-0.533285972,1435179.761,1027859.327,-0.28381144,1.438591627,2.207567815,0.534534035,296.5911206,209.7780258,-0.292702946
Category,Grand Rapids,Avocados,Hass,Conventional,2022,Quarterly,Conventional Hass Bags,1,2021-04-04,2022-04-03,702089.5994,814474.6539,0.16007224,486370.4392,724691.4019,0.489998864,0.692746965,0.889765444,0.284401793,94.67962329,112.9420884,0.192886965
Category,Grand Rapids,Avocados,Hass,Conventional,2022,Quarterly,Total Conventional Hass,1,2021-04-04,2022-04-03,3152184.335,2482844.508,-0.212341588,3417720.923,3386141.355,-0.009239949,1.084238915,1.363815311,0.257854973,531.4163122,510.6253191,-0.039123739
Category,Grand Rapids,Avocados,Hass,Organic,2022,Quarterly,94046,1,2021-04-04,2022-04-03,1053.019326,946.2868747,-0.101358493,3358.847356,3944.353446,0.174317564,3.189730019,4.168242794,0.306769779,6.426019791,7.39125013,0.150206562
Category,Grand Rapids,Avocados,Hass,Organic,2022,Quarterly,94225,1,2021-04-04,2022-04-03,10626.87922,11570.58182,0.088803361,21741.76987,28839.37502,0.326450202,2.045922365,2.492474058,0.218264242,17.36121897,9.693049119,-0.441683839
Category,Grand Rapids,Avocados,Hass,Organic,2022,Quarterly,Organic Hass Bags,1,2021-04-04,2022-04-03,134059.2556,161476.5019,0.204515878,131129.5488,190396.2433,0.451970551,0.978146181,1.179095664,0.205439113,32.22865781,54.86213451,0.70227798
Category,Grand Rapids,Avocados,Hass,Organic,2022,Quarterly,Total Organic Hass,1,2021-04-04,2022-04-03,145739.1541,173993.3706,0.193868399,156230.1661,223179.9717,0.428533153,1.071984855,1.282692386,0.196558309,25.70868186,34.67937263,0.348936239
